party,filename,subdir,rel_path,assigned_to
Democratic,20220426-cliff-local-restaurant-spotlight.txt,Democratic,Democratic\20220426-cliff-local-restaurant-spotlight.txt,Sai
Democratic,20170818-gipson-applauds-attorney-general-xavier-becerra-settlement-favor-defrauded.txt,Democratic,Democratic\20170818-gipson-applauds-attorney-general-xavier-becerra-settlement-favor-defrauded.txt,Sai
Democratic,20161204-rubio-takes-oath-newest-assemblymember-48th-district.txt,Democratic,Democratic\20161204-rubio-takes-oath-newest-assemblymember-48th-district.txt,Sai
Democratic,20220317-asm-irwin-joins-legislators-calling-tax-rebate-rising-gas-prices-and.txt,Democratic,Democratic\20220317-asm-irwin-joins-legislators-calling-tax-rebate-rising-gas-prices-and.txt,Sai
Democratic,20150624-captain-forrest-frields-honored-veteran-year-assemblymember-jacqui-irwin.txt,Democratic,Democratic\20150624-captain-forrest-frields-honored-veteran-year-assemblymember-jacqui-irwin.txt,Sai
Democratic,20231013-statement-assemblymember-boerner-governor-signing-ab-399.txt,Democratic,Democratic\20231013-statement-assemblymember-boerner-governor-signing-ab-399.txt,Sai
Democratic,20211017-gipson-calls-proclamation-emergency-carson-protect-families.txt,Democratic,Democratic\20211017-gipson-calls-proclamation-emergency-carson-protect-families.txt,Sai
