source,filename,document_date,num_sentences,ai_statement_count,matched_ai_terms,unique_urls_count,unique_dois_count,unique_arxiv_count,has_ai
Democratic Assembly,20220214-assemblymember-arambula-introduces-ab-1995-eliminate-medi-cal-premiums.txt,,23,0,,0,0,0,False
Democratic Assembly,20220214-assemblymember-bauer-kahan-introduces-bill-prevent-wildfires-increasing.txt,,18,0,,0,0,0,False
Democratic Assembly,20220214-assemblymembers-robert-rivas-and-sharon-quirk-silva-announce-legislation.txt,,37,0,,0,0,0,False
Democratic Assembly,20220215-assemblymember-arambula-introduces-ab-2030-establish-county-fresno-citizens.txt,,31,0,,0,0,0,False
Democratic Assembly,20220215-assemblymember-bauer-kahan-introduces-bill-ban-pesticides-and-protect.txt,,32,0,,0,0,0,False
Democratic Assembly,20220215-assemblymember-lee-introduces-bill-increase-ada-compliance-and-disability.txt,"January 1, 2024",22,0,,0,0,0,False
Democratic Assembly,20220215-assemblymember-ward-introduces-bill-improve-diversity-civil-grand-juries.txt,,17,1,bias,0,0,0,True
Democratic Assembly,20220215-assemblymember-ward-introduces-legislation-repair-and-maintain-local.txt,,16,0,,0,0,0,False
Democratic Assembly,20220215-assemblymembers-robert-rivas-and-cristina-garcia-announce-new-legislation.txt,,21,0,,0,0,0,False
Democratic Assembly,20220215-berman-introduces-legislation-boost-affordable-housing-supply.txt,,25,0,,0,0,0,False
Democratic Assembly,20220216-ab-2289-tax-extreme-wealth-reintroduced-california.txt,,38,0,,0,0,0,False
Democratic Assembly,20220216-amid-spike-gun-homicides-lawmakers-introduce-bill-strengthen-gun-violence.txt,,44,0,,0,0,0,False
Democratic Assembly,20220216-assemblymember-bauer-kahan-introduces-bill-strengthen-and-equalize.txt,,26,0,,0,0,0,False
Democratic Assembly,20220216-assemblymember-ward-introduces-bill-ensure-pharmacists-provide-culturally.txt,,19,0,,0,0,0,False
Democratic Assembly,20220216-assemblymember-ward-introduces-bill-solicit-environmental-knowledge-native.txt,,15,0,,0,0,0,False
Democratic Assembly,20220216-assemblymembers-robert-rivas-and-tim-grayson-introduce-legislation.txt,,28,0,,0,0,0,False
Democratic Assembly,20220217-assemblymember-aguiar-curry-introduces-bill-expand-cancer-prevention.txt,,20,0,,0,0,0,False
Democratic Assembly,20220217-assemblymember-bauer-kahan-and-contra-costa-county-introduce-legislation.txt,,27,0,,0,0,0,False
Democratic Assembly,20220217-bill-establish-statewide-community-solar-and-storage-program-introduced.txt,,19,0,,0,0,0,False
Democratic Assembly,20220217-isaac-bryan-introduces-bill-achieve-justice40-california-historically.txt,,26,0,,0,0,0,False
Democratic Assembly,20220217-senator-newman-and-assemblymember-irwin-introduce-legislation-ensure-safe.txt,,69,0,,0,0,0,False
Democratic Assembly,20220218-assemblymember-bauer-kahan-introduces-legislation-regulate-manipulative-gun.txt,,29,0,,0,0,0,False
Democratic Assembly,20220218-speaker-rendon-announces-formation-select-committee-poverty-and-economic.txt,,31,1,fairness,0,0,0,True
Democratic Assembly,20220219-black-history-month-celebration.txt,"May 19, 2019",80,0,,0,0,0,False
Democratic Assembly,20220222-assemblymember-irwin-appointed-chair-committee-revenue-and-taxation.txt,,7,0,,0,0,0,False
Democratic Assembly,20220222-berman-introduces-resolution-designate-portion-state-route-280-captain.txt,"August 10, 2012",38,0,,0,0,0,False
Democratic Assembly,20220222-mike-fong-sworn-assemblymember-49th-district.txt,,12,0,,0,0,0,False
Democratic Assembly,20220223-assemblymember-aguiar-curry-introduces-legislation-increase-voter.txt,,25,0,,0,0,0,False
Democratic Assembly,20220223-assemblymember-arambula-introduces-ab-1900-relieve-californias-seniors.txt,,30,1,fairness,0,0,0,True
Democratic Assembly,20220223-landmark-reentry-housing-and-workforce-development-bill-introduced.txt,,33,0,,0,0,0,False
Democratic Assembly,20220224-assemblymember-bauer-kahan-introduces-legislative-package-2022.txt,,29,0,,0,0,0,False
Democratic Assembly,20220224-state-will-report-active-climate-change-measures-through-new-legislation.txt,,21,0,,0,0,0,False
Democratic Assembly,20220302-national-read-across-america-day-assemblymember-bonta-and-superintendent.txt,,28,0,,0,0,0,False
Democratic Assembly,20220303-berman-responds-california-supreme-court-ruling-uc-berkeley-enrollment.txt,,12,0,,0,0,0,False
Democratic Assembly,20220308-assemblymember-calderon-announces-ms-monica-shahbaznia-alvarez-phd-57th.txt,,33,0,,0,0,0,False
Democratic Assembly,20220308-berman-responds-governor-newsoms-state-state-address.txt,,8,0,,0,0,0,False
Democratic Assembly,20220309-assemblymember-aguiar-curry-honors-jackie-elward-fourth-assembly-district.txt,,27,0,,0,0,0,False
Democratic Assembly,20220309-assemblymember-ward-introduces-california-housing-speculation-act-address.txt,,23,0,,0,0,0,False
Democratic Assembly,20220310-assemblymember-arambula-selects-dr-tania-pacheco-werner-central-valley.txt,,31,0,,0,0,0,False
Democratic Assembly,20220315-bill-increase-compensation-and-improve-diversity-civil-grand-juries-passes.txt,,14,0,,0,0,0,False
Democratic Assembly,20220317-ab-2050-reform-ellis-act-reintroduced.txt,,20,0,,0,0,0,False
Democratic Assembly,20220317-asm-irwin-joins-legislators-calling-tax-rebate-rising-gas-prices-and.txt,,6,0,,0,0,0,False
Democratic Assembly,20220317-berman-names-east-palo-alto-councilmember-lisa-gauthier-woman-year.txt,,20,0,,0,0,0,False
Democratic Assembly,20220319-womens-history-month-celebration.txt,,59,0,,0,0,0,False
Democratic Assembly,20220322-assemblymember-jesse-gabriel-introduces-legislation-combat-barriers-access.txt,,21,0,,0,0,0,False
Democratic Assembly,20220322-assemblymembers-robert-rivas-and-cristina-garcias-clean-water-all.txt,,23,0,,0,0,0,False
Democratic Assembly,20220322-bill-increase-ada-compliance-and-disability-access-passes-out-judiciary.txt,"January 1, 2024",25,0,,0,0,0,False
Democratic Assembly,20220322-boerner-horvaths-bill-assist-senior-and-disabled-homeowners-passes-first.txt,,30,1,fairness,0,0,0,True
Democratic Assembly,20220322-tasha-boerner-horvath-hold-2022-women-impact-award-ceremony.txt,"March 25, 2022",49,0,,0,0,0,False
Democratic Assembly,20220322-ward-bill-increase-substance-use-disorder-counselor-workforce-passes.txt,,17,0,,0,0,0,False
Democratic Assembly,20220324-assemblymember-arambula-honor-31st-assembly-districts-woman-year-recipients.txt,,36,0,,0,0,0,False
Democratic Assembly,20220325-asm-wicks-introduces-housing-opportunities-everyone-hope-act.txt,,90,0,,0,0,0,False
Democratic Assembly,20220325-tasha-boerner-horvath-honors-kristine-schindler-2022-woman-year.txt,,33,0,,0,0,0,False
Democratic Assembly,20220328-zillymonkey-local-business-spotlight.txt,,24,0,,0,0,0,False
Democratic Assembly,20220329-assemblymember-wicks-delays-employer-vaccine-verification-bill-ab-1993.txt,,12,0,,0,0,0,False
Democratic Assembly,20220329-release-fentanyl-poisoning-prevention-act-announced.txt,,46,0,,0,0,0,False
Democratic Assembly,20220330-assemblymember-kalras-ab-2926-fair-act-clears-first-committee.txt,,31,0,,0,0,0,False
Democratic Assembly,20220330-assemblymember-robert-rivas-recognizes-erica-padilla-chavez-woman-year.txt,,20,0,,0,0,0,False
Democratic Assembly,20220331-community-drinking-water-be-protected-under-bennett-bill.txt,,11,0,,0,0,0,False
Democratic Assembly,20220331-wild-goose-tavern-local-restaurant-spotlight.txt,,17,0,,0,0,0,False
Democratic Assembly,20220406-berman-bill-increase-number-computer-science-teachers-passes-first-hurdle.txt,,26,0,,0,0,0,False
Democratic Assembly,20220406-california-company-helped-clinicians-during-covid-19-demonstrates-new.txt,,68,0,,0,0,0,False
Democratic Assembly,20220406-lori-wilson-sworn-assemblymember-11th-district.txt,,12,0,,0,0,0,False
Democratic Assembly,20220406-submissions-2022-earth-day-youth-art-contest.txt,,4,0,,0,0,0,False
Democratic Assembly,20220418-bill-facilitate-cashing-out-true-cost-parking-passes-transportation.txt,,15,0,,0,0,0,False
Democratic Assembly,20220419-asm-wicks-introduces-affordable-housing-and-high-road-jobs-act.txt,,48,0,,0,0,0,False
Democratic Assembly,20220420-social-housing-act-sails-through-housing-committee.txt,,27,0,,0,0,0,False
Democratic Assembly,20220422-initiatives-increase-tree-canopy-coverage-across-state-introduced.txt,,64,0,,0,0,0,False
Democratic Assembly,20220423-bill-tackle-dark-side-artificial-light-passes-business-and-professions.txt,,17,0,,0,0,0,False
Democratic Assembly,20220424-armenian-genocide-remembrance-day-assemblymember-calderon-urges-congress.txt,,15,0,,0,0,0,False
Democratic Assembly,20220425-release-six-women-honored-2022-women-distinction.txt,,43,0,,0,0,0,False
Democratic Assembly,20220426-assemblymember-kalra-releases-statement-ab-1651.txt,,13,1,bias,0,0,0,True
Democratic Assembly,20220426-cliff-local-restaurant-spotlight.txt,,17,0,,0,0,0,False
Democratic Assembly,20220426-national-bicycle-month-free-bike-workshops.txt,,19,0,,0,0,0,False
Democratic Assembly,20220426-women-distinction-legacy-award-celebration-honored-dr-ginger-osborne-laguna.txt,,19,0,,0,0,0,False
Democratic Assembly,20220426-women-distinction-legacy-award-celebration-honored-judge-frances-munoz.txt,,15,0,,0,0,0,False
Democratic Assembly,20220427-asm-wicks-ab-2011-earns-support-assembly-housing-committee.txt,,79,0,,0,0,0,False
Democratic Assembly,20220427-bill-ensure-clean-energy-accessible-all-through-community-solar-program.txt,,12,0,,0,0,0,False
Democratic Assembly,20220428-bill-protect-integrity-california-elections-foreign-influence-passes-out.txt,,34,0,,0,0,0,False
Democratic Assembly,20220501-bill-provide-relief-disabled-veterans-heads-appropriations-committee.txt,,16,0,,0,0,0,False
Democratic Assembly,20220502-assemblymember-bauer-kahan-statement-draft-scotus-opinion.txt,,8,0,,0,0,0,False
Democratic Assembly,20220503-assemblymember-alex-lees-statement-regarding-supreme-courts-draft-decision.txt,,8,0,,0,0,0,False
Democratic Assembly,20220503-assemblymember-arambula-issues-reminder-california-has-launched-expansion.txt,,20,0,,0,0,0,False
Democratic Assembly,20220503-assemblymember-berman-statement-draft-us-supreme-court-opinion-roe-v-wade.txt,,7,0,,0,0,0,False
Democratic Assembly,20220503-light-draft-supreme-court-roe-v-wade-decision-assemblymember-calderon-fight.txt,,18,0,,0,0,0,False
Democratic Assembly,20220503-matt-haney-sworn-assemblymember-17th-district.txt,,15,1,llm,0,0,0,True
Democratic Assembly,20220504-california-moving-legislation-expand-reproductive-health-services.txt,,52,0,,0,0,0,False
Democratic Assembly,20220505-bill-expand-public-participation-and-access-government-meetings-heads.txt,,18,0,,0,0,0,False
Democratic Assembly,20220505-california-latino-legislative-caucus-honors-alfred-diaz-infante-memoriam.txt,,26,0,,0,0,0,False
Democratic Assembly,20220506-state-leaders-remain-odds-gas-relief-drivers-continue-suffer.txt,,18,0,,0,0,0,False
Democratic Assembly,20220512-assemblymember-haney-named-assistant-majority-leader-policy-and-research.txt,,19,0,,0,0,0,False
Democratic Assembly,20220512-french-buckets-local-business-spotlight.txt,,13,0,,0,0,0,False
Democratic Assembly,20220513-asm-wicks-issues-statement-housing-homelessness-investments-governor.txt,,13,0,,0,0,0,False
Democratic Assembly,20220513-assemblymember-arambula-reacts-governor-newsoms-may-revise-budget-2022-23.txt,,10,0,,0,0,0,False
Democratic Assembly,20220513-assemblymember-robert-rivas-may-revise-makes-historic-investments-creates.txt,,8,0,,0,0,0,False
Democratic Assembly,20220513-assemblymember-wards-statement-may-revise-budget-proposal.txt,,7,0,,0,0,0,False
Democratic Assembly,20220513-berman-reacts-governors-may-revision-budget-proposal.txt,,6,0,,0,0,0,False
Democratic Assembly,20220516-ward-bill-ensure-culturally-competent-care-lgbtq-patients-advances-state.txt,,16,0,,0,0,0,False
Democratic Assembly,20220517-bill-facilitate-meetings-between-mobilehome-park-management-and-residents.txt,,11,0,,0,0,0,False
Democratic Assembly,20220517-major-labor-groups-signal-support-asm-wicks-affordable-housing-and-high.txt,,63,0,,0,0,0,False
Democratic Assembly,20220517-state-assembly-advances-bill-crack-down-street-racing-and-illegal-sideshows.txt,,32,0,,0,0,0,False
Democratic Assembly,20220518-2022-art-contest-winners.txt,,12,0,,0,0,0,False
Democratic Assembly,20220523-affordable-housing-and-high-road-jobs-act-ab-2011-advances-senate.txt,,67,0,,0,0,0,False
Democratic Assembly,20220523-assemblymember-bauer-kahans-bill-create-legal-shield-ca-abortion-care.txt,,30,0,,0,0,0,False
Democratic Assembly,20220523-assemblymember-wards-bill-increase-substance-use-disorder-counselor.txt,,18,0,,0,0,0,False
Democratic Assembly,20220523-california-mayors-issue-support-affordable-housing-and-high-road-jobs-act.txt,,86,0,,0,0,0,False
Democratic Assembly,20220525-assembly-advances-gun-violence-prevention-package-wake-uvalde-tx-school.txt,,74,0,,0,0,0,False
Democratic Assembly,20220525-ensuring-clean-energy-all-ward-bill-establish-community-solar-and-storage.txt,,17,0,,0,0,0,False
Democratic Assembly,20220526-assemblymember-bauer-kahans-bill-ending-selling-individuals-mental-health.txt,,35,0,,0,0,0,False
Democratic Assembly,20220526-assemblymember-ward-bill-improve-diversity-county-grand-juries-heads-senate.txt,,13,0,,0,0,0,False
Democratic Assembly,20220526-assemblywoman-lori-d-wilson-appointed-serve-assembly-committee-agriculture.txt,,9,0,,0,0,0,False
Democratic Assembly,20220526-california-social-housing-act-advances-senate-signaling-momentous-housing.txt,,19,0,,0,0,0,False
Democratic Assembly,20220527-assemblymember-bauer-kahans-wildfire-prevention-and-utility-accountability.txt,,23,0,,0,0,0,False
Democratic Assembly,20220527-state-assembly-advances-bill-strengthen-californias-water-conservation.txt,,25,0,,0,0,0,False
Democratic Assembly,20220531-bill-provide-relief-disabled-veterans-passes-out-state-assembly-bipartisan.txt,,16,0,,0,0,0,False
Democratic Assembly,20220601-asm-petrie-norris-announces-hiring-michael-tou-serve-district-director.txt,,16,0,,0,0,0,False
Democratic Assembly,20220601-assemblywoman-lori-d-wilson-announces-hiring-tiffanee-d-jones-serve.txt,,52,0,,0,0,0,False
Democratic Assembly,20220603-assembly-member-cottie-petrie-norris-presents-costa-mesa-25-million-new.txt,,28,0,,0,0,0,False
Democratic Assembly,20220603-assemblymember-jesse-gabriel-and-san-fernando-valley-elected-officials.txt,,41,0,,0,0,0,False
Democratic Assembly,20220608-assemblymember-arambula-names-united-way-fresno-and-madera-counties-2022.txt,,26,0,,0,0,0,False
Democratic Assembly,20220609-assemblymember-berman-announces-coalition-support-vta-governance-reform.txt,,46,0,,0,0,0,False
Democratic Assembly,20220609-organization-social-media-safety-selected-2022-nonprofit-year-west-san.txt,,20,0,,0,0,0,False
Democratic Assembly,20220613-assemblymember-chris-wards-statement-legislatures-budget-package.txt,,6,0,,0,0,0,False
Democratic Assembly,20220615-911-emergencies-805.txt,,15,0,,0,0,0,False
Democratic Assembly,20220615-bill-increase-disability-access-businesses-makes-way-out-assembly-and.txt,"January 1, 2024",16,0,,0,0,0,False
Democratic Assembly,20220615-david-alvarez-sworn-assemblymember-80th-district.txt,,8,0,,0,0,0,False
Democratic Assembly,20220616-assemblymember-mia-bonta-introduces-bill-protecting-bay-area-floating-home.txt,,27,0,,0,0,0,False
Democratic Assembly,20220620-assemblymembers-announce-formation-select-committee-investigate-gas-price.txt,,23,0,,0,0,0,False
Democratic Assembly,20220620-berman-vice-mayor-jones-announce-agreement-vta-governance-reform.txt,,34,0,,0,0,0,False
Democratic Assembly,20220620-tina-mckinnor-sworn-member-california-state-assembly.txt,,12,0,,0,0,0,False
Democratic Assembly,20220621-125-tons-trash-prevented-entering-newport-bay-volunteer-river-cleanup.txt,,48,0,,0,0,0,False
Democratic Assembly,20220621-elected-officials-and-community-leaders-roll-out-new-report-online-hate-and.txt,,69,1,algorithms,0,0,0,True
Democratic Assembly,20220622-assemblymember-haneys-language-rights-workers-bill-ab-2068-unanimously.txt,"January 1, 2023",23,0,,0,0,0,False
Democratic Assembly,20220623-asm-gipson-supreme-court-decision-new-york-state-rifle-pistol-association.txt,"June 23, 2022",20,0,,0,0,0,False
Democratic Assembly,20220623-assemblymember-alvarez-support-ajr-23.txt,,10,0,,0,0,0,False
Democratic Assembly,20220623-assemblymember-bauer-kahans-bill-creating-legal-shield-abortion-heads.txt,,31,0,,0,0,0,False
Democratic Assembly,20220624-assemblymember-calderon-reacts-supreme-court-decision-overturn-roe-v-wade.txt,,14,0,,0,0,0,False
Democratic Assembly,20220624-assemblymember-isaac-bryan-releases-statement-supreme-court-ruling-overturn.txt,,20,0,,0,0,0,False
Democratic Assembly,20220624-assemblymember-robert-rivas-outraged-scotus-decision-emphasizes-abortion.txt,,18,0,,0,0,0,False
Democratic Assembly,20220627-assembly-bill-allow-californians-hold-gun-manufacturers-accountable-heads.txt,,18,0,,0,0,0,False
Democratic Assembly,20220627-assemblymember-chris-ward-issues-statement-passage-sca-10.txt,,6,0,,0,0,0,False
Democratic Assembly,20220627-assemblymember-david-alvarez-supports-acr-176-which-celebrates-history-and.txt,,8,0,,0,0,0,False
Democratic Assembly,20220627-expanding-access-solar-ward-bill-passes-senate-committee-energy-utilities.txt,,20,0,,0,0,0,False
Democratic Assembly,20220627-state-it-projects-oversight-audit-request-approved-legislature.txt,,17,0,,0,0,0,False
Democratic Assembly,20220628-assemblymember-alex-lee-secures-nearly-18-million-fund-local-projects.txt,,26,0,,0,0,0,False
Democratic Assembly,20220628-audit-sdge-california-public-utilities-commission-approved.txt,"June 27, 2022",31,0,,0,0,0,False
Democratic Assembly,20220629-ab-437-let-actors-work-act-authored-assemblymember-kalra-prevails-second.txt,"June 29, 2022",25,0,,0,0,0,False
Democratic Assembly,20220629-assemblymember-berman-secures-196-million-district-2022-23-state-budget.txt,,64,0,,0,0,0,False
Democratic Assembly,20220629-social-housing-stalls-senate-governance-and-finance-committee.txt,,13,0,,0,0,0,False
Democratic Assembly,20220629-ward-bill-improve-diversity-county-grand-juries-passes-senate-judiciary.txt,,15,0,,0,0,0,False
Democratic Assembly,20220630-assemblymember-alvarez-statement-passage-state-budget.txt,,7,0,,0,0,0,False
Democratic Assembly,20220630-assemblywoman-petrie-norris-secures-25-million-her-district.txt,,51,0,,0,0,0,False
Democratic Assembly,20220630-plants-yours-truly-and-byo-local-business-spotlight.txt,,19,0,,0,0,0,False
Democratic Assembly,20220630-pride-month-celebration-honoring-local-leaders-activists.txt,,38,0,,0,0,0,False
Democratic Assembly,20220630-senator-john-laird-assemblymember-robert-rivas-secure-25-million.txt,,17,0,,0,0,0,False
Democratic Assembly,20220701-assemblymember-haney-community-leaders-speak-out-against-1775-rise-anti.txt,,31,1,bias,0,0,0,True
Democratic Assembly,20220701-assemblymember-mike-fong-secures-294-million-assembly-district-49.txt,,26,0,,0,0,0,False
Democratic Assembly,20220701-governor-newsom-signs-gipson-bill-address-ghost-guns-california.txt,"July 1, 2022",22,0,,0,0,0,False
Democratic Assembly,20220705-assemblymember-ash-kalra-secures-key-state-investments-san-jose.txt,,28,0,,0,0,0,False
Democratic Assembly,20220705-state-awards-18-million-expand-ucis-prison-ba-program.txt,"July 5, 2022",62,0,,0,0,0,False
Democratic Assembly,20220706-assemblywoman-cottie-petrie-norris-secures-28-million-funding-city-irvines.txt,,27,0,,0,0,0,False
Democratic Assembly,20220708-bill-curb-negative-ecological-impacts-light-pollution-heads-senate.txt,,16,0,,0,0,0,False
Democratic Assembly,20220708-california-approves-5-million-fund-diversity-science-and-technology.txt,,27,0,,0,0,0,False
Democratic Assembly,20220708-senator-wiener-and-assemblymember-haney-joint-statement-growing-monkeypox-0.txt,,11,0,,0,0,0,False
Democratic Assembly,20220708-senator-wiener-and-assemblymember-haney-joint-statement-growing-monkeypox.txt,,17,0,,0,0,0,False
Democratic Assembly,20220716-letter-ca-latino-legislative-caucus-friendship-park.txt,"July 16, 2022",25,0,,0,0,0,False
Democratic Assembly,20220719-boys-girls-club-receives-funding-state-california.txt,,29,0,,0,0,0,False
Democratic Assembly,20220719-governor-newsom-signs-irwin-legislation-requiring-suicide-screening.txt,"January 1, 2025",18,0,,0,0,0,False
Democratic Assembly,20220720-governor-newsom-signs-bill-extending-california-work-sharing-program.txt,"July 20, 2022",29,0,,0,0,0,False
Democratic Assembly,20220721-bennett-limon-bill-restrict-gun-sales-ventura-county-fairground-signed.txt,,17,0,,0,0,0,False
Democratic Assembly,20220721-county-orange-awarded-10-million-deliver-urgently-needed-mental-health.txt,"July 21, 2022",14,0,,0,0,0,False
Democratic Assembly,20220721-governor-newsom-signs-bill-assemblymember-ward-prohibit-ghost-gun-sales-del.txt,,16,0,,0,0,0,False
Democratic Assembly,20220722-bill-preserve-and-promote-environmental-volunteerism-youth-heads-senate.txt,"January 1, 2024",12,0,,0,0,0,False
Democratic Assembly,20220726-bill-increase-disability-access-businesses-heads-senate-appropriations.txt,"July 26, 1990",15,0,,0,0,0,False
Democratic Assembly,20220730-assemblywoman-sharon-quirk-silva-honors-outstanding-leaders-north-orange.txt,,31,0,,0,0,0,False
Democratic Assembly,20220804-assemblymember-arambula-distribute-byte-oral-health-kits-friday-parent.txt,,44,0,,0,0,0,False
Democratic Assembly,20220806-assemblymember-arambula-and-others-are-partnering-binational-central.txt,,33,0,,0,0,0,False
Democratic Assembly,20220809-bryans-california-justice40-act-promises-major-boost-gender-and-racial.txt,,26,0,,0,0,0,False
Democratic Assembly,20220810-advisory-assemblymember-tina-mckinnor-host-back-school-resource-fairs.txt,"August 13, 2022",18,0,,0,0,0,False
Democratic Assembly,20220810-assemblymember-al-muratsuchi-delivers-500000-state-funding-support-redondo.txt,,21,0,,0,0,0,False
Democratic Assembly,20220811-assemblymember-ash-kalra-city-san-jose-celebrate-10-million-state-funding.txt,,42,0,,0,0,0,False
Democratic Assembly,20220811-assemblymember-david-alvarez-appointed-key-outside-committees.txt,,12,0,,0,0,0,False
Democratic Assembly,20220812-rose-bakery-cafe-local-restaurant-spotlight.txt,,15,0,,0,0,0,False
Democratic Assembly,20220813-huntington-beach-state-park-sees-190-volunteers-beach-cleanup-during-busy.txt,,18,0,,0,0,0,False
Democratic Assembly,20220815-assemblymember-david-alvarez-appointed-chair-joint-legislative-audit.txt,,8,0,,0,0,0,False
Democratic Assembly,20220816-e-bike-safety-education-bill-boerner-horvath-signed-governor.txt,"September 1, 2023",26,0,,0,0,0,False
Democratic Assembly,20220817-assemblymember-arambula-selects-el-premio-mayor-2022-small-business-year.txt,,31,0,,0,0,0,False
Democratic Assembly,20220817-assemblymember-bauer-kahans-bill-targeting-illegal-dumping-sent-governor.txt,,20,0,,0,0,0,False
Democratic Assembly,20220817-assemblymember-jesse-gabriel-honors-cafe-aficionado-small-business-year.txt,,18,0,,0,0,0,False
Democratic Assembly,20220818-taqueria-las-vegas-honored-assembly-district-25-business-year.txt,,7,0,,0,0,0,False
Democratic Assembly,20220822-assemblymember-haneys-statement-governor-newsoms-veto-safe-consumption.txt,,15,0,,0,0,0,False
Democratic Assembly,20220822-berman-honors-local-fallen-hero-and-navy-cross-recipient-highway.txt,"August 10, 2022",36,0,,0,0,0,False
Democratic Assembly,20220822-governor-newsom-signs-legislation-strengthen-proactive-gun-violence.txt,,53,0,,0,0,0,False
Democratic Assembly,20220822-gun-sale-ban-ventura-county-fairground-attacked-nra.txt,,16,0,,0,0,0,False
Democratic Assembly,20220822-senator-nancy-skinner-and-assemblymember-cecilia-aguiar-curry-elected-lead.txt,"December 5, 2022",27,0,,0,0,0,False
Democratic Assembly,20220823-assemblymember-arambula-reacts-announcement-full-scope-medi-cal-coverage.txt,"January 1, 2024",31,0,,0,0,0,False
Democratic Assembly,20220823-assemblymember-bauer-kahans-bill-strengthen-and-equalize-penalties-using.txt,,22,0,,0,0,0,False
Democratic Assembly,20220823-assemblymember-bauer-kahans-consumer-protection-bill-utility-caused-fires.txt,,19,0,,0,0,0,False
Democratic Assembly,20220823-bill-standardize-reusable-screening-reports-rental-applications-heads.txt,,26,0,,0,0,0,False
Democratic Assembly,20220823-california-legislative-black-caucus-elects-new-executive-leadership-2023.txt,,23,0,,0,0,0,False
Democratic Assembly,20220823-california-legislature-approves-assemblymember-kalras-ab-2167-encourage.txt,,34,1,bias,0,0,0,True
Democratic Assembly,20220823-state-legislature-approves-measure-strengthen-californias-response-climate.txt,,25,0,,0,0,0,False
Democratic Assembly,20220824-assemblymember-kalra-and-sponsors-advance-ab-2208-help-california-say.txt,"January 1, 2024",43,0,,0,0,0,False
Democratic Assembly,20220824-assemblymember-ward-bill-ensuring-culturally-competent-care-lgbtq-patients.txt,,15,0,,0,0,0,False
Democratic Assembly,20220824-california-legislators-meet-moms-demand-action-founder-discuss-new-gun.txt,,51,0,,0,0,0,False
Democratic Assembly,20220824-california-legislature-approves-bill-extend-and-strengthen-californias.txt,,30,0,,0,0,0,False
Democratic Assembly,20220824-states-homekey-20-program-awards-266-million-city-palo-alto.txt,,10,0,,0,0,0,False
Democratic Assembly,20220825-assemblymember-al-muratsuchis-ab-2432-which-will-allow-la-county-cities.txt,,13,0,,0,0,0,False
Democratic Assembly,20220825-assemblymember-bauer-kahans-landmark-bill-implement-9-8-8-system-sent.txt,,34,0,,0,0,0,False
Democratic Assembly,20220826-bennett-legislation-help-local-breweries-and-wineries-signed-governor.txt,,14,0,,0,0,0,False
Democratic Assembly,20220829-assemblymember-haneys-statement-passing-sb-1161-stop-aapi-hate-priority.txt,,6,0,,0,0,0,False
Democratic Assembly,20220829-california-state-legislature-declares-overdose-awareness-week.txt,"August 29, 2022",47,0,,0,0,0,False
Democratic Assembly,20220830-after-two-year-fight-state-legislature-approves-major-social-media.txt,,54,1,algorithms,0,0,0,True
Democratic Assembly,20220830-assemblymember-bauer-kahans-bill-eliminate-pink-tax-heads-governors-desk.txt,,33,0,,0,0,0,False
Democratic Assembly,20220830-assemblymember-bauer-kahans-bill-limiting-pesticides-harm-pollinators.txt,,44,0,,0,0,0,False
Democratic Assembly,20220830-assemblymember-robert-rivas-urges-governor-gavin-newsom-sign-ab-2234.txt,,18,0,,0,0,0,False
Democratic Assembly,20220830-ca-lawmakers-pass-ab-1322-meeting-governor-newsoms-challenge-aggressively.txt,,20,0,,0,0,0,False
Democratic Assembly,20220830-california-renters-one-step-closer-accessing-benefits-solar-energy.txt,,19,0,,0,0,0,False
Democratic Assembly,20220830-sen-caballero-and-asm-wicks-celebrate-passage-bicameral-housing.txt,,45,0,,0,0,0,False
Democratic Assembly,20220830-state-legislature-advances-bill-combat-homelessness-making-significant.txt,,27,0,,0,0,0,False
Democratic Assembly,20220830-studio-c-florals-local-business-spotlight.txt,,19,0,,0,0,0,False
Democratic Assembly,20220831-andrias-seafood-restaurant-market-named-2022-small-business-year-37th.txt,"August 17, 2022",13,0,,0,0,0,False
Democratic Assembly,20220831-assemblymember-bauer-kahan-and-attorney-general-bontas-legislation.txt,,25,0,,0,0,0,False
Democratic Assembly,20220831-assemblymember-mckinnor-bill-address-californias-housing-crisis-approved.txt,,10,0,,0,0,0,False
Democratic Assembly,20220831-assemblymember-ward-bill-increase-substance-use-counselor-workforce-heads.txt,,19,0,,0,0,0,False
Democratic Assembly,20220831-bills-create-statewide-battery-recycling-program-approved-california.txt,,124,0,,0,0,0,False
Democratic Assembly,20220831-racial-justice-act-all-passes-california-legislature.txt,"January 1, 2021",45,10,bias; fairness,0,0,0,True
Democratic Assembly,20220831-state-legislature-approves-bill-better-address-sexual-violence-and.txt,,27,0,,0,0,0,False
Democratic Assembly,20220901-assemblymember-bauer-kahan-moves-17-ambitious-bills-governors-desk.txt,,62,0,,0,0,0,False
Democratic Assembly,20220901-assemblymember-mike-fong-sends-bills-support-college-students-essential.txt,"January 1, 2023",23,0,,0,0,0,False
Democratic Assembly,20220901-state-legislature-advances-measure-address-mental-health-needs-students-and.txt,,26,0,,0,0,0,False
Democratic Assembly,20220902-statement-ab-1713.txt,,15,0,,0,0,0,False
Democratic Assembly,20220906-assemblymember-aguiar-curry-passes-bill-increase-pay-training-opportunities.txt,,25,0,,0,0,0,False
